Date,AveragePrice,TotalVolume,TotalBags,SmallBags
2016-07-31,1.48,187969.31,54443.04,50677.92
2016-07-24,1.46,193909.36,64303.5,57524.85
2016-07-17,1.43,196466.9,63385.26,58481.31
2016-07-10,1.26,233262.16,70310.34,62603.71
2016-07-03,1.2,233543.59,75234.77,64809.58
2016-06-26,1.28,200520.74,56511.83,52290.98
2016-06-19,1.21,238720.78,59636.49,52830.72
2016-06-12,1.25,209095.62,45826.33,40822.06
2016-06-05,1.25,209797.27,53253.57,45859.12
2016-05-29,1.21,235009.02,51876.53,45120.69
2016-05-22,1.26,203492.89,49855.68,45579.73
2016-05-15,1.12,215807.01,62552.38,51589.2
2016-05-08,1.05,253622.75,65349.32,57141.94
2016-05-01,1.04,249786.11,64335.15,52070.2
2016-04-24,1.12,217385.39,60615.88,48775.07
2016-04-17,1.14,212440.76,57169.29,50673.98
2016-04-10,1.1,210587.77,60978.04,48991.14
2016-04-03,1.12,192341.67,54550,47755.59
2016-03-27,1.14,189944.6,50651.69,45385.09
2016-03-20,1.15,205367.45,51414.29,45426.62
2016-03-13,1.05,236131.07,61899.76,50889.7
2016-03-06,1.09,208506.12,49718.76,44120.4
2016-02-28,1.05,215161.41,53739.19,43150.21
2016-02-21,1.07,193132.2,50506.6,45927
2016-02-14,1,204110.86,52194.86,44807.51
2016-02-07,0.8,325941.39,60211.46,42529.78
2016-01-31,0.95,214135.89,43084.67,35669.83
2016-01-24,0.92,207961.33,53618.46,42136.65
2016-01-17,0.98,206778.29,43493.03,37725.6
2016-01-10,0.95,196216.36,50533.3,42015.27
2016-01-03,0.96,203961.88,41673.57,38144.36
2016-12-25,1.22,616653.72,87253.42,81570.81
2016-12-18,1.18,631117.18,73207.52,65277.81
2016-12-11,1.09,734954.21,96473.13,87751.52
2016-12-04,1.27,624751.15,67168.02,64475.13
2016-11-27,1.1,581638.75,57319.76,56501.53
2016-11-20,1.13,694873.06,58079.74,55015.46
2016-11-13,1.82,436710.91,64297.63,63465.65
2016-11-06,2.07,376476.71,59042.39,57803.54
2016-10-30,2.07,375213.57,54407.2,48140.45
2016-10-23,1.84,431274.2,65255.52,55554.23
2016-10-16,1.8,523682.5,71399.98,61522.13
2016-10-09,1.82,515146.04,71002.86,60216.05
2016-10-02,1.83,509215.79,69708.54,58004.41
2016-09-25,1.8,553863.82,76580.15,65665.7
2016-09-18,1.7,600389.56,87579.67,80619.11
2016-09-11,1.67,635036.01,99813.79,97150.37
2016-09-04,1.6,670453.42,85223.46,82376.72
2016-08-28,1.6,621715.78,100013.33,92533.97
2016-08-21,1.63,628099.41,105728.86,102613.78
2016-08-14,1.67,626086.69,102416.27,99833.21
2016-08-07,1.68,644670.46,115222.87,113969.56
2016-07-31,1.68,614939.39,105614.94,104111.58
2016-07-24,1.66,658913.69,120606.92,113683.42
2016-07-17,1.51,717279.19,139482.79,122026.18
2016-07-10,1.53,712080.66,127546.22,118624.54
2016-07-03,1.23,974278.32,149294.73,143295.47
2016-06-26,1.18,860170.92,120603.83,115880.76
2016-06-19,1.2,882074.39,103646.95,99766
2016-06-12,1.3,770843.17,101084.18,98096.94
2016-06-05,1.2,885602.82,101565.6,96845.23
2016-05-29,1.15,958566.68,133790.81,129034.96
2016-05-22,1.11,903864.9,130127.26,121785.52
2016-05-15,1.04,930403.37,114084.93,108571.35
2016-05-08,0.97,974740.13,145940.1,137880.91
2016-05-01,1,890281.5,107823.24,101940.66
2016-04-24,1.08,879308.05,101521.49,96823.55
2016-04-17,1.08,913421.8,108693.54,101842.17
2016-04-10,1.11,770661.72,102558.9,91081.44
2016-04-03,1.15,712210.03,79443.89,75467.12
2016-03-27,0.9,865585.06,99573.02,95288.6
2016-03-20,1.11,770557.34,97127.74,93973.32
2016-03-13,1,823796.56,88620.56,86428.9
2016-03-06,1.13,809325.93,87829.53,85606.7
2016-02-28,1.15,780951.86,92680.33,90777.56
2016-02-21,1.09,752336.04,103715.1,93141.66
2016-02-14,1,803120.71,125171.13,106296.76
2016-02-07,0.82,1134049.22,151635.74,129791.42
2016-01-31,1.12,774091.49,93310.7,92124.35
2016-01-24,1.01,794029.7,90661.34,88261.04
2016-01-17,1.11,778412.5,103379.39,87560.47
2016-01-10,1.08,844277.25,122380.7,82670.76
2016-01-03,0.93,1009667.15,113924.91,80769.55
2016-12-25,0.82,276387.95,171021.51,26984.7
2016-12-18,0.99,216881.3,112586.99,23082.87
2016-12-11,0.77,268166.21,163273.91,21944.83
2016-12-04,0.7,356617.38,218535.89,24193.8
2016-11-27,1.09,183176.26,104697.6,19930.04
2016-11-20,0.98,242174.1,153899.48,23679.23
2016-11-13,1.07,249072.9,153091.07,23980.47
2016-11-06,1.08,239233.63,143431.35,16151.12
2016-10-30,1.02,241671.24,149323.28,11631.4
2016-10-23,0.96,273804,175195,18785.57
2016-10-16,1.07,246801.93,149403.66,32352.58
2016-10-09,1.01,276819.57,171435.07,21810.18
2016-10-02,1.03,280396.12,170316.25,22840.83
2016-09-25,1.09,268805.44,151437.79,23812.95
2016-09-18,0.96,288857.14,168419.37,30495.85
2016-09-11,1.04,266719.89,137723.06,29123.32
2016-09-04,1.12,252059.32,128570.23,25361.2
2016-08-28,1.13,259143.06,126954.22,27933.66
2016-08-21,1.07,256195.06,132131.58,28706.18
2016-08-14,1.03,274249.98,140908.88,35321.59
2016-08-07,1.03,266196.06,127786.48,27221.7
2016-07-31,1.07,254689.93,116617.91,27836.86
2016-07-24,1.1,264194.71,119310.61,25436.76
2016-07-17,1.05,280542.19,132003.19,25789.15
2016-07-10,1.06,266811.55,106448.31,23189.21
2016-07-03,0.84,330182.4,150873.57,28096.15
2016-06-26,0.92,280229.89,104203.73,24577.2
2016-06-19,0.91,311127.56,135924.78,25143.66
2016-06-12,1.05,237773.53,72784.42,23417.1
2016-06-05,0.85,310345.06,107779.99,19176.89
2016-05-29,0.84,268328.36,92179.11,20884.04
2016-05-22,0.82,250387.73,95334.18,18281.32
2016-05-15,0.88,250333.08,73747.47,14077.5
2016-05-08,0.86,314243.15,108920.28,17361.66
2016-05-01,0.94,233581,63838.87,17965.35
2016-04-24,0.94,218247.37,63021.68,19112.22
2016-04-17,0.93,228211.44,58377.15,16055.57
2016-04-10,0.89,210309.77,71862.08,21423.87
2016-04-03,0.89,191169.34,66924.01,13780.66
2016-03-27,0.9,225485.9,74729.97,18832.18
2016-03-20,0.9,224942.74,73298.71,18928.9
2016-03-13,0.88,210904.76,73399.04,19111.28
2016-03-06,0.85,234512.25,77342.64,17632.22
2016-02-28,0.87,227593.54,77972.58,18382.22
2016-02-21,0.86,190349.58,63988.52,17167.72
2016-02-14,0.86,229211.34,72929.5,18358.96
2016-02-07,0.81,302337.87,89909.05,22076.72
2016-01-31,0.94,203005.7,53550.02,16807.25
2016-01-24,0.89,252317.23,71394.02,19633.53
2016-01-17,0.86,228860.79,75574.37,20728.35
2016-01-10,0.92,218906.82,57217.17,17942.34
2016-01-03,0.9,222534.76,51550.99,12613.38
2016-12-25,1.07,136733.12,56576.06,55083.7
2016-12-18,1.06,131322.27,41403.48,38839.35
2016-12-11,0.98,144354.95,44057.56,41890.61
2016-12-04,0.84,237639.3,81232.04,76008.08
2016-11-27,1.1,134305.97,55357.68,53684.96
2016-11-20,1.33,117299.16,44675.58,43073.72
2016-11-13,1.38,116814.65,36228.89,34146.46
2016-11-06,1.41,114207.94,33976.41,32556.59
2016-10-30,1.1,138565.73,45753.14,43902.77
2016-10-23,1.11,156831.11,48812.02,46730.56
2016-10-16,1.31,123388.77,45421.2,43150.55
2016-10-09,1.33,120833.05,40026.9,36596.53
2016-10-02,1.3,123300.36,41422.05,36952.51
2016-09-25,1.14,151978.88,42089.48,41377.97
2016-09-18,1.07,167438.32,52966.15,51334.31
2016-09-11,1.06,177299.48,60118.14,58343.14
2016-09-04,1.06,161362.24,56572.91,55935.18
2016-08-28,1.07,168757.98,60631.82,57069.78
2016-08-21,1.2,154116.71,48373.79,42940.86
2016-08-14,1.17,166462.83,57414.27,53549.37
2016-08-07,1.18,164281.56,52167.95,38682.96
2016-07-31,1.21,153804.34,46239.22,38377.9
2016-07-24,1.15,173335.16,59311.01,46627.28
2016-07-17,1.18,160413.49,46571.69,38846.97
2016-07-10,1.06,170762.71,48833.51,32848.9
2016-07-03,0.94,234975.32,71026.24,62163.78
2016-06-26,1.04,201923.72,54316.38,45985.7
2016-06-19,1.13,172220.11,55966.92,45124.02
2016-06-12,1.13,163638.65,58052.24,49307.2
2016-06-05,1.07,175046.12,47750.39,35846.32
2016-05-29,0.93,201747.62,61912.03,53230.25
2016-05-22,0.83,210263.7,59762.27,48049.79
2016-05-15,0.84,202002,57074.5,33941.16
2016-05-08,0.9,201205.97,45161.52,26507.5
2016-05-01,0.71,224515.48,56828.31,48051.43
2016-04-24,0.72,242277.45,64362.32,54682.15
2016-04-17,0.97,172183.83,39643.89,27199.14
2016-04-10,0.96,135905.09,42181.98,31689.31
2016-04-03,0.95,147520.15,46722.38,22994.03
2016-03-27,1.01,153523.03,45109.32,21567.71
2016-03-20,1.04,152572.16,42454.58,22445.88
2016-03-13,1.05,140244.15,42292.84,26468.1
2016-03-06,0.95,173825.82,46460.34,23754.04
2016-02-28,1.03,154967.56,36159.75,22422.88
2016-02-21,1.05,126067.56,26863.77,19800.56
2016-02-14,0.91,173980.1,35671.05,27386.88
2016-02-07,0.81,233905.62,42525.46,30226.47
2016-01-31,0.92,173311.53,33039.85,21259.66
2016-01-24,0.89,213215.4,38437.03,28562.22
2016-01-17,1.03,134604.75,31098.18,23123.14
2016-01-10,0.97,163977.03,29742.31,21493.26
2016-01-03,0.91,192774.07,33191.28,18463.39
2016-12-25,0.76,1199636.75,379826.55,374905.48
2016-12-18,0.69,1148251,323552.45,315924.68
2016-12-11,0.69,1121306.38,285874.97,279258.26
2016-12-04,0.69,1245471.58,340355.93,333769.95
2016-11-27,0.9,851579.21,245077.06,242623.82
2016-11-20,1,910226.05,220453.44,219494.36
2016-11-13,1.08,894000.36,210000.26,209726.5
2016-11-06,1.14,894904.55,216300.66,215425.13
2016-10-30,1.14,801081.72,209814.99,208940.16
2016-10-23,1.08,993986.41,330229.94,323804.52
2016-10-16,0.99,1021028.79,303387.11,296850.76
2016-10-09,0.93,1162334.53,326492.27,322925.72
2016-10-02,0.95,1033290.02,310297.4,301904.74
2016-09-25,0.92,1150789.41,346198.28,319927.23
2016-09-18,0.8,1382358,461886.33,454623.95
2016-09-11,0.79,1308970.15,361978.06,350013.34
2016-09-04,0.74,1390891.44,412175.56,401417.41
2016-08-28,0.74,1260685.59,377458.54,366510.31
2016-08-21,0.77,1215161.52,353846.5,351623.88
2016-08-14,0.88,1132112.24,274879.88,270626.46
2016-08-07,0.83,1244080.92,287648.2,269821.55
2016-07-31,0.88,1163785.11,275102.54,253660.73
2016-07-24,0.94,1188812.12,304679.84,281847.87
2016-07-17,0.96,1070350.11,310336.59,303925.61
2016-07-10,0.91,1080238.02,288800.27,267623.31
2016-07-03,0.89,1350870.14,371800.73,324924.98
2016-06-26,0.85,1277488.6,320008.05,298365.1
2016-06-19,0.87,1236820.38,291091.26,272250.37
2016-06-12,0.84,1272166.49,269435.21,251773.31
2016-06-05,0.82,1343656.34,299159.78,283260.03
2016-05-29,0.77,1354696.91,320629.74,301233.11
2016-05-22,0.7,1378888.74,326877.35,300179.82
2016-05-15,0.71,1366439.71,360039.55,341082.58
2016-05-08,0.72,1475782.06,354629.31,331925.77
2016-05-01,0.71,1433697.02,378393.72,356218.87
2016-04-24,0.65,1482923.45,379620.63,352619.17
2016-04-17,0.69,1339725.73,348101.8,318316.06
2016-04-10,0.69,1424317.64,347477.86,316405.11
2016-04-03,0.7,1339210.2,291015.74,269775.24
2016-03-27,0.76,1341740.28,289056.48,270162.99
2016-03-20,0.74,1347884.14,275148.93,254808.07
2016-03-13,0.78,1177309.05,193287.82,178757.16
2016-03-06,0.76,1201768.74,230797.91,213428.11
2016-02-28,0.74,1199630.68,221148.06,202051.47
2016-02-21,0.83,1006181.04,169858.73,151328.72
2016-02-14,0.65,1358553.29,166554.85,150047.23
2016-02-07,0.71,1515264.27,194691.13,155052.63
2016-01-31,0.8,1128639.48,159108.73,121050.99
2016-01-24,1.02,676032.04,152088.84,128164.01
2016-01-17,0.79,1164936.06,114874.97,99602.79
2016-01-10,0.85,1145736.97,137479.15,127168.82
2016-01-03,0.78,1191927.54,148481.17,144358.85
2016-12-25,1.04,765511.4,419603.58,267985.33
2016-12-18,1.04,705750.83,346526.05,246935.09
2016-12-11,0.95,764135.24,422601.07,303762.84
2016-12-04,0.91,855989.02,437160.82,141279.5
2016-11-27,1.3,455469.67,223103.92,81706.03
2016-11-20,1.28,543816.6,287224.18,164217.29
2016-11-13,1.18,661296.8,314722.5,84341.19
2016-11-06,1.31,533947.5,256167.96,81361.39
2016-10-30,1.13,576353.94,221228.08,76674.6
2016-10-23,1.24,594392.87,308470.62,67816.03
2016-10-16,1.15,673392.59,371569.89,91676.55
2016-10-09,1.08,758236.76,354730.28,85264.87
2016-10-02,1.18,677071.87,363283.69,76212.51
2016-09-25,1.15,680946.51,360925.22,91074.56
2016-09-18,1.02,757358.11,408207.1,87026.05
2016-09-11,0.98,791566.05,437111.39,93898.07
2016-09-04,0.91,924278.16,505652.97,83143.66
2016-08-28,0.91,957464.14,523669.59,131367.44
2016-08-21,1.22,603007.72,247804.21,119819.7
2016-08-14,1.18,657981.41,328834.57,100509.79
2016-08-07,1.14,695116.3,324912.27,151220.54
2016-07-31,1.15,673588.45,330972.93,200378.09
2016-07-24,1.17,690893.4,356072.17,135290.89
2016-07-17,1.07,771606.04,403121.03,148177.84
2016-07-10,1.04,835116.1,393892.93,137890.73
2016-07-03,1.03,815698.87,366954.57,200147.24
2016-06-26,0.98,773677.84,360827.76,146703.58
2016-06-19,1,791013.5,357270.37,96129.71
2016-06-12,0.96,819664.78,377458.46,91438.85
2016-06-05,0.85,939081.28,411093.58,83337.89
2016-05-29,0.85,977871.04,480758.17,79916.14
2016-05-22,0.9,932146.56,487465.11,79603.12
2016-05-15,0.9,952354.86,501314.14,71486.17
2016-05-08,0.8,1113912.58,491569.65,73293.05
2016-05-01,0.87,819111.24,389134.75,155354.69
2016-04-24,0.93,661913.55,292155.16,89444.44
2016-04-17,0.78,1011265.53,525469.71,59672.84
2016-04-10,0.77,982817.77,491381.72,178429.72
2016-04-03,0.83,829424.24,441382.13,39142.16
2016-03-27,0.95,716900.4,336913.58,47124.43
2016-03-20,0.73,1005859.79,495600.11,46784.27
2016-03-13,0.83,824792.73,371224.09,50279.53
2016-03-06,0.98,671667.78,264161.52,47418.17
2016-02-28,0.74,1058089.41,576746.11,43136.98
2016-02-21,0.73,955582.65,453361.41,43379.59
2016-02-14,0.7,966134.31,492509.53,43323.93
2016-02-07,0.63,1365558.26,558004.25,50217.97
2016-01-31,0.8,892702.46,427061.75,45613.25
2016-01-24,0.6,1195521.28,749722.33,43669.49
2016-01-17,0.66,1245174.24,692554.86,43026.58
2016-01-10,0.72,1094945.73,544299.96,44731.85
2016-01-03,0.6,1295246.27,644701.25,33033.97
2016-12-25,1.06,319957.45,163251.8,161040.94
2016-12-18,1.05,298755.3,119554.28,117398.2
2016-12-11,0.95,333109.65,148271.25,145974.91
2016-12-04,0.81,545216.52,192476.16,188722.8
2016-11-27,1.18,262530.31,123443.64,121146.63
2016-11-20,1.35,243576.96,115620.88,114230.31
2016-11-13,1.39,236523.09,107993.21,107105.62
2016-11-06,1.4,231422.37,98886.23,97805.5
2016-10-30,1.4,193940.78,72004.67,70936.81
2016-10-23,1.35,227233.92,83192.76,80684.45
2016-10-16,1.26,256744.34,114930.09,112344.57
2016-10-09,1.27,253886.8,110890.38,104611.95
2016-10-02,1.25,266892.47,126034.96,118414.21
2016-09-25,1.24,274937.38,126239.84,124695.62
2016-09-18,1.1,320748.32,152568.59,147793.11
2016-09-11,1.09,339890.13,148242.04,143846.64
2016-09-04,1.08,326335.52,138508.54,138186.39
2016-08-28,1.01,353420.52,165115.08,164229.27
2016-08-21,1.15,316859.74,128531.21,127061.88
2016-08-14,1.08,367007.17,170766.11,168988.87
2016-08-07,1.13,352764.25,144425.73,124979.56
2016-07-31,1.16,340176.41,132332.85,122542.75
2016-07-24,1.15,354577.28,140062.37,111538.67
2016-07-17,1.17,328237.93,118071.01,100212.75
2016-07-10,1.18,311241.09,113605.61,82669.6
2016-07-03,1.17,336701.66,129536.37,113573.12
2016-06-26,1.13,344391.38,120187.76,101180.43
2016-06-19,1,442961.17,157872.13,130698.09
2016-06-12,0.98,414532.49,175116.88,160647.51
2016-06-05,0.92,473131.2,136769.39,94467.61
2016-05-29,1.04,348557.33,137538.29,122656.94
2016-05-22,1.07,303330.62,109062.74,94755.66
2016-05-15,0.86,485653.27,139232.74,86915.56
2016-05-08,0.96,500424.55,139627.78,91310.2
2016-05-01,1,319391.58,115664.77,97920.55
2016-04-24,1,331109.85,118010,102880.88
2016-04-17,0.97,447346.61,103111.22,66168.66
2016-04-10,1.03,312995.88,111069.12,92085.27
2016-04-03,1.02,335108.11,107222.16,65916.23
2016-03-27,1.05,378431.9,113161.08,55446.34
2016-03-20,1.09,371639.1,113565.65,58374.48
2016-03-13,1.12,299527.55,108880.19,66513.73
2016-03-06,0.97,441920.14,121099.26,47041.48
2016-02-28,1.13,342465.19,86048.5,49708.39
2016-02-21,1.2,247820.38,66464.82,47259.62
2016-02-14,1,334544.52,82526.97,60254.29
2016-02-07,0.77,594784.92,114504.99,58664.35
2016-01-31,1.04,364612.83,77229.01,49335.73
2016-01-24,0.94,489584.58,88415.27,58403.04
2016-01-17,1.11,293246.54,85545.61,70769.35
2016-01-10,1.1,325997.55,69451.19,57082.27
2016-01-03,0.86,492699.87,89228.24,51669.47
2016-12-25,1.33,149348.88,52911.35,47453.6
2016-12-18,1.14,161136.65,46308.51,42335.09
2016-12-11,1.2,128166.44,64254.75,58703.61
2016-12-04,0.92,263904.24,64583.94,61980.87
2016-11-27,1.44,103697.69,38158.72,34494.75
2016-11-20,1.46,127392.78,41108.9,39610.98
2016-11-13,1.59,118566.57,51449.42,50551.78
2016-11-06,1.67,100001.45,36487.48,34753.44
2016-10-30,1.42,107013.58,21613.02,17160.23
2016-10-23,1.72,100904.77,31813.83,26017.7
2016-10-16,1.63,117842.82,42895.22,38573.86
2016-10-09,1.62,116477.56,44009.12,39395.64
2016-10-02,1.6,122091.54,48646.77,43757.18
2016-09-25,1.55,137599.07,55079.14,47569.38
2016-09-18,1.49,139511.61,50920.44,44436.27
2016-09-11,1.58,136492.43,51708.9,46524.9
2016-09-04,1.52,142913.72,52174.15,47210.76
2016-08-28,1.45,143049.62,61296.33,54347.32
2016-08-21,1.63,132894.77,45873.71,39617.39
2016-08-14,1.53,147711.44,60320.67,49618.78
2016-08-07,1.59,145207.86,51041.79,42209.88
2016-07-31,1.6,142302.47,49895.57,44479.98
2016-07-24,1.6,149002.57,54299.41,40486.7
2016-07-17,1.58,146730.62,50498.18,38583.22
2016-07-10,1.6,133747.66,39955.98,25889.86
2016-07-03,1.49,159566.9,57233.66,42381.97
2016-06-26,1.26,183547.1,61911.52,49679.16
2016-06-19,1.26,216299.96,64097.19,49222.23
2016-06-12,1.36,167703.13,68454.76,62658.2
2016-06-05,0.93,310903.8,84128.89,76847.62
2016-05-29,1.32,193459.52,71217.85,65724.71
2016-05-22,1.31,151840.62,60367.57,50741.23
2016-05-15,0.88,295706.69,76224.52,67998.45
2016-05-08,1.04,272057.12,63737.54,56652.84
2016-05-01,1.12,191903.31,55847.85,49040.43
2016-04-24,1.07,181857.18,63441.57,55324.04
2016-04-17,0.89,332191.52,65308.13,58861.1
2016-04-10,1.17,155143.97,53825.42,47307.77
2016-04-03,1.1,156883.18,53592.69,47054.51
2016-03-27,0.99,216788.92,63350.85,53892.93
2016-03-20,1.07,208712.19,61818.22,55984.2
2016-03-13,1.15,149119.51,53137.07,43482.47
2016-03-06,0.91,259568.21,57888.76,54011.93
2016-02-28,1.07,202356.13,53801.88,49889.74
2016-02-21,1.16,142681.62,41428.98,36166.24
2016-02-14,1.13,154975.46,39110.06,28771.2
2016-02-07,0.94,290555.59,37746.74,23628.97
2016-01-31,1.13,182986.71,38114.1,29860.4
2016-01-24,0.94,260598.64,46228.42,38643.51
2016-01-17,1.05,172166.36,56134.28,52363.98
2016-01-10,1.17,160432.54,42515.51,38446.6
2016-01-03,0.92,258889.23,51019.44,42961.74
2016-12-25,1.11,2954314.99,1105023.76,789983.43
2016-12-18,1.11,2791515.27,851394.28,629888.17
2016-12-11,1.03,3048518.15,1068899.58,767092.05
2016-12-04,0.97,3854099.9,1230819.41,854171.9
2016-11-27,1.18,2385048.43,810333.63,590905.27
2016-11-20,1.23,2637621.79,869892.86,583552.66
2016-11-13,1.41,2348814.17,863462.99,598773.66
2016-11-06,1.48,2222383.47,785705.7,520297.39
2016-10-30,1.36,2275351.91,774581.16,433158.18
2016-10-23,1.35,2528597.22,879979.22,508417.95
2016-10-16,1.4,2517672.23,879749.6,593425.23
2016-10-09,1.35,2624202.9,912362.79,571072.59
2016-10-02,1.38,2618805.67,915774.61,591584.72
2016-09-25,1.37,2834326.48,922534.53,642865.75
2016-09-18,1.28,2996317.15,1031223.41,741802.17
2016-09-11,1.3,3078051.63,1017577.22,787725.17
2016-09-04,1.3,3084199.23,981907,779092.84
2016-08-28,1.27,3025330.44,1072285.55,841776.91
2016-08-21,1.34,2933973.86,994336.54,756135.72
2016-08-14,1.3,3134414.15,1141138.5,875058.46
2016-08-07,1.33,3106108.92,1049284.47,767194.17
2016-07-31,1.34,3013426.04,982661.14,742994.62
2016-07-24,1.32,3212818.19,1080884.54,743699.41
2016-07-17,1.25,3267857.63,1105673.08,754051.14
2016-07-10,1.24,3327062.2,1019443.81,686496.96
2016-07-03,1.13,4020724.58,1297475.88,930189.98
2016-06-26,1.13,3643417.33,1048239.45,778315.95
2016-06-19,1.1,3955098.89,1148603.63,804836.17
2016-06-12,1.15,3443333.94,1044685.79,858070.55
2016-06-05,1.01,4188245.99,1085392.69,776263.67
2016-05-29,1.05,3925300.14,1109372.79,868963.09
2016-05-22,1,3705262.31,1068759.95,777740.27
2016-05-15,0.91,4324700.33,1125965.65,774859.17
2016-05-08,0.94,4460481.53,1138586.25,768004.44
2016-05-01,0.94,3801508.26,979799.97,746942.08
2016-04-24,0.96,3735389.44,1000029.46,759838.81
2016-04-17,0.98,4154218.26,882637.66,603191.07
2016-04-10,1.05,3126127.34,874381.62,628085.89
2016-04-03,1.04,2968139.47,793166.25,494820.07
2016-03-27,0.97,3557777.32,875801.7,541168.93
2016-03-20,1.06,3368333.6,839789.15,549844.69
2016-03-13,1.03,3145897.89,788213.66,531244.13
2016-03-06,0.98,3818114.32,841670.71,522649.1
2016-02-28,1.05,3419909.75,760404.18,512998.19
2016-02-21,1.07,2837626.92,635483.54,453590.22
2016-02-14,0.96,3386951.48,747005.48,499432.73
2016-02-07,0.85,4865296.26,863744.32,516542.03
2016-01-31,1.04,3330752.29,650045.35,443401.36
2016-01-24,0.95,3806974.62,736658.16,513809.98
2016-01-17,1.05,3166941.66,748272.14,554459.07
2016-01-10,1.06,3310201.06,700097.02,488806.3
2016-01-03,0.92,4065583.41,717093.47,438279.98
2016-12-25,1.45,186180,58267.14,55674.38
2016-12-18,1.21,210917.45,51402.35,50217.77
2016-12-11,1.26,202600.72,59573.83,57170.42
2016-12-04,1.4,172416.11,51654.75,50780.22
2016-11-27,1.4,155286.15,48171.61,47430.94
2016-11-20,1.37,191755.51,71343.77,70656.64
2016-11-13,1.42,197920.72,66201.92,65222.61
2016-11-06,1.55,174837.42,52112.88,51326.63
2016-10-30,1.59,171652.4,57336.92,56958.76
2016-10-23,1.6,195809.34,60395.78,60146.33
